EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,OverTime,DistanceFromHome,Education,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,PercentSalaryHike,EngagementScore,Attrition
1215,57,Non-Binary,Married,Marketing,Content Strategist,1,3371,26,20,20,34,No,20,1,3,2,3,4,1,4,3,1,13,5.9,Yes
1216,34,Male,Divorced,Engineering,QA Engineer,2,6924,3,2,2,6,No,25,1,2,1,4,4,3,7,3,0,22,4.2,No
1217,56,Non-Binary,Married,Operations,Project Manager,2,4433,7,7,6,11,No,41,4,2,1,1,4,2,0,2,3,19,6.1,Yes
1218,58,Non-Binary,Married,Engineering,DevOps Engineer,2,6658,7,0,3,32,No,17,5,3,4,3,1,1,6,0,2,22,8.5,No
1219,38,Non-Binary,Married,HR,HR Generalist,2,4688,1,1,0,2,Yes,8,5,2,1,3,1,2,6,4,1,20,7.6,No
1220,29,Female,Single,Operations,Project Manager,2,5795,5,1,0,8,No,1,2,2,4,4,1,4,5,6,2,19,7.7,Yes
1221,45,Female,Married,Finance,Controller,1,3889,17,7,16,20,Yes,21,1,3,1,3,3,4,9,1,2,12,3.0,Yes
1222,27,Male,Single,Engineering,Software Engineer,2,4260,1,0,0,6,Yes,49,5,3,4,4,4,1,7,5,0,14,6.7,Yes
1223,58,Male,Married,Product,UI Designer,4,9521,9,1,2,25,No,35,2,4,4,3,2,2,7,3,2,12,3.0,No
1224,49,Non-Binary,Divorced,Product,UI Designer,2,5163,27,1,0,31,Yes,46,4,3,3,2,1,4,3,0,1,14,9.1,Yes
1225,50,Female,Divorced,Sales,BDR,3,10475,10,7,4,11,Yes,38,3,4,1,4,2,1,8,0,2,17,5.0,Yes
1226,25,Male,Married,Engineering,Staff Engineer,1,3844,3,2,2,7,No,31,4,3,1,4,3,3,5,3,2,18,3.7,Yes
1227,46,Non-Binary,Single,Sales,BDR,1,2932,21,18,6,25,Yes,44,4,3,1,3,4,1,6,3,1,25,7.9,No
1228,55,Female,Married,Marketing,Brand Manager,1,3257,4,3,4,27,No,30,1,4,4,2,4,2,6,1,3,18,8.7,No
1229,27,Non-Binary,Single,Finance,FP&A Manager,1,4179,0,0,0,6,Yes,35,2,3,4,2,2,2,3,0,1,14,4.1,No
1230,23,Male,Married,Operations,Facilities Coordinator,2,5697,1,0,1,5,No,23,2,2,2,4,4,3,2,4,2,12,7.4,Yes
1231,25,Female,Married,Engineering,Engineering Manager,3,7142,0,0,0,3,No,7,1,4,3,1,3,2,5,2,2,25,4.9,Yes
1232,50,Female,Divorced,Finance,Accountant,1,4147,13,12,4,29,Yes,41,4,3,1,1,2,1,3,5,1,13,6.1,Yes
1233,27,Non-Binary,Divorced,Operations,Project Manager,1,3122,4,2,4,5,No,35,4,3,2,4,2,4,3,6,0,15,9.2,No
1234,33,Female,Single,Finance,Accountant,3,10120,9,1,7,10,No,13,2,3,3,1,4,1,0,2,0,22,5.0,Yes
1235,27,Female,Married,Sales,Sales Manager,2,6043,1,0,0,5,No,24,3,2,1,3,4,2,1,0,2,17,3.5,No
1236,23,Male,Single,Finance,Accountant,3,7825,0,0,0,1,No,47,4,2,4,3,3,2,3,0,2,19,4.6,No
1237,35,Female,Married,Engineering,Senior Engineer,3,8899,6,4,5,15,No,10,2,2,1,4,1,3,8,2,0,20,8.6,No
1238,28,Male,Divorced,Engineering,Staff Engineer,1,3496,4,3,3,5,No,23,1,3,4,1,1,2,8,5,2,13,7.4,Yes
1239,39,Non-Binary,Married,Marketing,Brand Manager,4,11512,6,6,3,16,No,8,1,3,1,2,4,1,4,4,1,11,5.2,No
1240,29,Male,Married,Product,UI Designer,2,5683,4,1,2,6,No,23,5,2,2,2,1,2,4,5,3,22,6.8,No
1241,51,Female,Married,HR,Compensation Analyst,3,7336,15,5,8,29,No,34,4,2,2,4,3,4,1,2,3,23,7.1,No
1242,24,Male,Married,Engineering,DevOps Engineer,4,9621,0,0,0,3,No,38,4,4,1,1,1,3,0,4,0,17,7.2,No
1243,40,Female,Divorced,Sales,BDR,2,6083,5,3,3,9,No,3,2,3,2,2,1,1,4,6,0,25,3.8,Yes
1244,29,Female,Married,Engineering,Engineering Manager,1,3112,7,2,2,11,No,1,1,3,3,3,2,2,3,2,2,18,6.2,No
1245,37,Male,Married,Engineering,DevOps Engineer,2,6053,10,9,6,13,No,39,1,4,4,2,4,2,4,3,1,17,8.1,Yes
1246,58,Non-Binary,Married,Engineering,Senior Engineer,1,3178,0,0,0,19,No,10,4,3,4,2,3,3,4,5,0,22,3.4,No
1247,61,Female,Divorced,Engineering,Senior Engineer,1,3722,15,4,1,22,No,40,2,3,3,2,4,1,4,2,1,22,8.3,No
1248,44,Non-Binary,Single,Sales,Sales Rep,3,8510,5,4,3,12,Yes,16,1,4,4,2,3,3,3,5,1,11,4.3,Yes
1249,33,Female,Single,Engineering,Staff Engineer,1,4080,2,1,1,2,Yes,16,2,3,3,3,1,4,0,1,1,24,4.2,Yes
1250,27,Non-Binary,Single,Engineering,Software Engineer,2,5602,2,1,1,6,No,10,2,4,3,3,3,4,4,0,0,20,7.1,No
1251,30,Male,Divorced,Product,Product Analyst,4,12804,5,1,4,6,Yes,16,3,4,4,3,2,3,9,2,0,20,8.0,No
1252,42,Non-Binary,Divorced,Sales,Sales Manager,3,10023,11,7,1,21,Yes,9,3,3,2,1,4,1,6,1,0,21,4.1,No
1253,49,Male,Married,Sales,Sales Manager,4,8055,7,5,2,8,No,19,2,2,4,4,3,4,9,3,3,25,5.8,Yes
1254,49,Female,Divorced,Engineering,Senior Engineer,3,6491,0,0,0,6,Yes,4,2,3,3,4,1,2,0,2,3,21,8.0,Yes
1255,54,Male,Married,Operations,Operations Manager,2,5582,15,11,2,35,No,3,5,3,4,4,2,4,7,1,0,11,9.1,No
1256,22,Female,Single,Engineering,Engineering Manager,1,2677,0,0,0,3,Yes,34,2,4,2,1,2,1,6,4,3,25,5.3,Yes
1257,38,Female,Married,Sales,Sales Manager,1,3387,11,4,9,20,No,3,4,3,1,4,4,3,1,6,2,23,4.7,No
1258,49,Male,Divorced,Engineering,Engineering Manager,2,6463,1,1,1,2,Yes,41,4,3,3,2,1,1,2,2,2,17,4.6,Yes
1259,52,Female,Single,HR,Recruiter,3,9046,15,7,0,33,Yes,11,4,2,4,3,4,2,0,6,0,13,7.5,No
1260,40,Male,Divorced,Engineering,Staff Engineer,5,16728,10,5,0,21,No,47,1,3,3,2,4,4,7,1,3,13,6.8,No
1261,40,Male,Divorced,Engineering,Senior Engineer,1,2449,7,3,0,16,No,40,2,4,3,4,3,1,7,4,3,16,4.5,No
1262,61,Female,Single,Product,UI Designer,1,2579,15,6,11,29,No,50,3,3,4,1,1,2,2,1,0,13,4.0,Yes
1263,51,Female,Divorced,Operations,Operations Manager,2,6926,14,13,13,32,Yes,48,1,4,3,1,2,1,5,0,3,17,3.5,No
1264,35,Non-Binary,Single,Marketing,Marketing Analyst,4,11163,9,2,7,17,Yes,25,2,3,3,3,2,4,6,4,2,24,6.2,No
1265,31,Non-Binary,Married,Finance,Accountant,2,6397,0,0,0,3,Yes,47,1,3,2,4,2,4,1,2,2,11,4.6,Yes
1266,56,Male,Divorced,Engineering,Data Engineer,4,12074,1,0,1,16,No,43,5,3,1,4,1,1,4,3,0,24,9.0,No
1267,59,Non-Binary,Divorced,Finance,Financial Analyst,4,8751,25,25,19,29,Yes,20,4,3,4,2,3,1,0,1,2,12,9.2,No
1268,29,Male,Single,Engineering,Software Engineer,2,6846,1,1,0,6,Yes,41,1,3,1,1,3,3,7,0,2,17,7.5,Yes
1269,46,Male,Single,HR,HR Generalist,4,11963,14,1,4,18,No,23,4,3,2,4,2,2,7,2,3,20,3.4,No
1270,36,Male,Single,Engineering,QA Engineer,2,4774,3,3,2,6,No,46,2,3,4,3,1,2,6,2,0,11,3.0,No
1271,50,Female,Single,Engineering,Senior Engineer,2,6108,11,3,1,13,No,44,1,2,3,4,3,3,6,6,0,13,6.2,No
1272,23,Non-Binary,Married,Product,UI Designer,4,9743,0,0,0,5,No,41,5,4,4,3,3,1,7,0,1,17,6.9,No
1273,51,Female,Divorced,Engineering,Software Engineer,4,12520,25,14,0,29,No,39,2,4,2,1,4,1,1,0,3,12,7.2,No
1274,39,Non-Binary,Married,HR,HR Generalist,5,13451,0,0,0,14,Yes,18,2,3,3,3,4,3,5,1,1,20,5.2,No
1275,36,Non-Binary,Divorced,Sales,Account Executive,4,13258,5,1,0,7,No,25,4,4,3,2,4,1,9,3,3,14,7.0,Yes
1276,31,Non-Binary,Married,Product,Product Analyst,3,9229,4,4,3,12,Yes,25,3,4,2,2,2,4,6,4,3,21,8.2,Yes
1277,34,Female,Single,Marketing,Content Strategist,2,5444,12,1,12,14,No,24,5,3,4,4,2,3,7,4,1,12,9.1,No
1278,47,Female,Married,Engineering,Senior Engineer,2,5837,22,18,17,28,No,14,5,3,3,4,1,1,4,5,2,16,7.9,No
1279,37,Non-Binary,Divorced,Finance,Controller,3,9130,8,2,7,10,No,24,3,2,4,1,3,1,9,1,3,11,5.6,Yes
1280,25,Female,Married,Marketing,Marketing Analyst,3,6332,0,0,0,1,Yes,9,1,4,4,1,1,2,3,4,2,21,4.3,No
1281,57,Female,Divorced,Finance,Financial Analyst,3,6575,27,12,15,31,No,34,1,3,2,4,2,4,5,2,3,12,3.5,No
1282,55,Female,Married,Engineering,Software Engineer,3,6094,17,4,4,20,Yes,31,4,2,1,2,1,2,3,3,2,23,6.4,Yes
1283,34,Male,Single,Marketing,Content Strategist,2,5773,5,5,4,7,No,15,5,3,4,2,2,3,2,6,1,25,5.8,No
1284,33,Male,Single,Finance,FP&A Manager,4,10766,6,4,1,11,Yes,12,5,3,3,3,3,3,8,2,1,23,8.5,No
1285,29,Non-Binary,Single,Marketing,Brand Manager,2,4662,1,1,0,6,No,36,4,3,1,3,3,3,9,5,0,23,6.9,No
1286,55,Non-Binary,Married,Product,UX Designer,3,10150,15,1,5,27,No,16,4,2,2,4,2,4,6,5,0,14,3.1,Yes
1287,22,Male,Divorced,Engineering,Staff Engineer,1,3584,0,0,0,3,No,37,2,3,4,3,4,3,5,0,1,15,6.0,No
1288,52,Female,Single,Engineering,Software Engineer,1,4133,21,6,12,26,No,26,4,4,2,1,1,2,5,4,2,22,7.6,No
1289,56,Male,Divorced,Engineering,Software Engineer,3,10303,1,1,1,17,Yes,41,5,2,2,4,2,2,1,0,3,21,6.8,No
1290,50,Male,Married,Sales,Account Executive,1,3772,7,6,5,11,Yes,1,1,3,3,1,3,2,8,3,2,24,4.0,No
1291,49,Male,Divorced,Product,UX Designer,2,5186,24,6,20,24,Yes,2,3,4,3,1,1,3,8,6,2,22,5.3,Yes
1292,25,Male,Single,Product,UX Designer,1,2419,0,0,0,3,No,1,2,3,2,2,3,2,7,2,1,20,4.6,Yes
1293,57,Female,Divorced,Product,UX Designer,4,12256,0,0,0,24,Yes,36,4,4,4,3,1,2,3,6,0,15,8.5,No
1294,46,Female,Married,Operations,Operations Manager,4,9583,3,3,3,28,No,48,3,3,1,1,3,1,7,3,2,13,7.5,No
1295,59,Female,Divorced,Product,UX Designer,2,4357,4,2,0,40,Yes,46,4,2,1,2,1,3,2,5,2,16,7.3,Yes
1296,57,Non-Binary,Married,Engineering,Senior Engineer,1,3305,29,1,10,32,No,23,3,4,4,3,4,4,2,2,1,20,7.2,Yes
1297,43,Non-Binary,Divorced,HR,HR Generalist,1,3311,5,2,2,22,No,35,2,3,2,2,1,4,4,4,0,14,6.0,Yes
1298,56,Non-Binary,Married,Operations,Facilities Coordinator,4,8041,28,25,16,29,No,20,2,2,4,2,3,3,4,5,2,20,3.8,No
1299,58,Male,Married,Engineering,QA Engineer,3,8002,13,7,5,31,No,36,2,1,1,3,3,4,6,1,3,24,3.7,Yes
1300,46,Non-Binary,Single,HR,HR Generalist,1,4040,0,0,0,5,Yes,8,2,3,1,4,1,1,8,1,2,18,8.7,No
1301,62,Male,Divorced,HR,Recruiter,3,8778,18,16,18,21,Yes,48,2,4,4,4,2,4,1,5,2,22,4.8,No
1302,36,Non-Binary,Divorced,Engineering,Data Engineer,4,13295,3,3,2,15,Yes,33,1,3,3,3,2,4,6,5,1,11,7.8,No
1303,52,Female,Married,Operations,Operations Manager,3,8769,7,7,4,28,No,42,3,4,3,3,3,1,0,3,3,20,8.1,No
1304,62,Non-Binary,Single,Engineering,Engineering Manager,1,3577,24,10,9,36,Yes,2,3,3,4,2,3,1,7,6,3,16,8.4,Yes
1305,53,Female,Single,Engineering,DevOps Engineer,3,10438,10,6,10,19,No,44,1,3,4,2,1,4,1,6,3,18,6.1,No
1306,34,Male,Single,Engineering,QA Engineer,3,8888,5,5,0,8,Yes,13,5,3,2,1,2,2,6,4,2,13,5.5,No
1307,33,Male,Married,Engineering,Data Engineer,1,4073,3,0,1,6,No,21,3,4,4,3,4,2,4,4,0,14,5.0,Yes
1308,26,Female,Married,Engineering,Staff Engineer,2,4989,2,1,2,4,Yes,45,4,4,2,1,2,1,0,3,0,18,7.6,Yes
1309,45,Non-Binary,Single,Engineering,Staff Engineer,2,6397,18,8,15,27,Yes,6,2,3,2,1,4,3,0,3,3,12,3.7,No
1310,56,Female,Divorced,Engineering,Senior Engineer,4,12260,20,7,20,31,Yes,16,1,4,4,3,3,3,5,4,2,11,4.9,Yes
1311,53,Male,Divorced,Product,Product Analyst,2,6768,15,15,9,34,Yes,4,3,3,2,4,1,1,8,1,1,17,6.2,No
1312,49,Female,Married,HR,Recruiter,4,13681,18,0,5,28,Yes,2,4,2,1,1,4,4,0,5,0,16,6.7,No
1313,35,Male,Married,Engineering,Software Engineer,1,2459,4,2,4,6,No,47,1,3,4,2,2,2,9,5,0,22,8.8,No
1314,61,Male,Married,Sales,BDR,3,9825,4,0,0,6,Yes,4,5,2,4,2,2,4,7,5,2,13,3.6,No
1315,42,Male,Single,Engineering,Staff Engineer,3,10007,15,14,5,23,No,45,1,4,1,2,4,1,4,2,3,22,5.6,Yes
1316,39,Female,Married,Sales,Sales Manager,1,3920,15,13,0,16,No,45,3,4,1,3,2,3,7,1,3,19,7.2,No
1317,56,Female,Married,Engineering,Engineering Manager,2,4010,8,0,7,22,No,50,1,4,3,1,2,4,2,4,2,13,5.7,No
1318,31,Female,Single,Engineering,DevOps Engineer,1,2528,6,5,5,6,No,22,2,4,4,1,4,1,5,3,3,19,4.7,No
1319,47,Male,Married,HR,HR Generalist,3,10362,12,4,7,28,No,13,1,4,3,3,2,3,3,2,2,12,7.1,No
1320,27,Male,Married,HR,HR Generalist,3,8502,4,4,2,4,No,45,5,4,1,4,4,1,5,1,0,18,9.1,No
1321,40,Non-Binary,Married,Engineering,Software Engineer,2,4674,1,1,0,15,No,45,2,3,3,3,4,1,0,2,0,12,7.8,Yes
1322,52,Male,Single,Finance,Financial Analyst,1,3399,1,0,1,23,Yes,43,3,3,2,2,2,2,0,0,0,21,3.1,Yes
1323,61,Non-Binary,Married,Operations,Project Manager,2,4807,25,19,15,35,No,39,4,4,3,3,2,3,2,3,2,21,7.2,No
1324,29,Male,Single,Engineering,Software Engineer,2,5322,5,5,1,8,Yes,50,5,4,3,4,4,4,9,6,3,17,3.6,No
1325,22,Non-Binary,Single,HR,Compensation Analyst,3,9450,0,0,0,2,No,34,3,3,4,4,1,3,4,4,0,19,5.0,Yes
1326,32,Non-Binary,Divorced,Operations,Facilities Coordinator,2,5332,4,0,2,10,Yes,14,2,3,1,2,3,2,7,5,0,12,6.7,No
1327,55,Non-Binary,Divorced,Engineering,Software Engineer,4,13772,11,11,1,32,Yes,47,3,3,4,2,1,2,5,6,3,12,8.8,No
1328,34,Female,Married,Engineering,Data Engineer,3,6037,10,4,8,11,No,23,5,4,2,4,2,1,5,6,2,15,4.0,No
1329,52,Female,Married,Engineering,DevOps Engineer,2,6593,29,25,17,34,No,17,5,4,2,3,4,3,6,0,2,13,9.3,No
1330,57,Female,Single,Operations,Operations Manager,2,5423,29,8,21,36,No,12,4,3,2,1,3,3,2,4,1,17,3.5,No
1331,54,Non-Binary,Married,Operations,Project Manager,3,8074,16,14,16,30,No,49,3,4,3,2,3,1,1,4,1,22,4.8,No
1332,22,Non-Binary,Single,Operations,IT Support,2,6086,0,0,0,2,Yes,25,2,3,1,1,1,2,4,6,2,23,9.4,Yes
1333,44,Male,Divorced,Sales,BDR,3,10415,13,1,1,16,No,4,4,1,4,4,3,3,8,0,2,14,3.9,Yes
1334,62,Male,Divorced,Engineering,QA Engineer,1,2846,29,9,7,44,Yes,5,5,3,4,2,3,3,7,6,2,17,9.2,Yes
1335,62,Female,Divorced,Engineering,Data Engineer,1,3657,2,0,2,5,No,26,4,2,2,3,3,3,8,3,3,14,6.6,No
1336,55,Male,Single,Engineering,Data Engineer,2,5885,29,0,5,37,No,46,5,3,2,1,3,3,6,4,2,13,5.2,No
1337,24,Non-Binary,Divorced,Operations,Facilities Coordinator,2,4727,1,0,0,4,No,6,2,3,2,2,1,2,6,3,3,15,8.3,Yes
1338,30,Female,Divorced,Product,UI Designer,2,5990,6,4,5,9,Yes,2,2,2,4,4,4,2,4,3,0,22,3.9,Yes
1339,36,Non-Binary,Single,Engineering,DevOps Engineer,1,3264,4,2,2,17,Yes,29,4,3,4,1,1,3,5,1,2,19,4.1,Yes
1340,30,Male,Married,Sales,Sales Rep,1,2706,7,3,2,12,Yes,11,3,1,4,2,3,3,5,2,3,19,9.0,No
1341,50,Non-Binary,Divorced,HR,Recruiter,5,11524,28,14,20,28,Yes,24,5,3,4,3,4,4,3,4,3,24,6.1,No
1342,41,Non-Binary,Single,Finance,FP&A Manager,3,9357,8,8,4,10,No,45,2,3,2,3,3,4,7,0,0,21,4.3,No
1343,38,Male,Married,Operations,IT Support,3,9048,10,9,9,16,Yes,2,5,3,2,2,1,1,2,5,0,14,5.7,No
1344,29,Female,Divorced,Engineering,DevOps Engineer,1,3960,3,3,0,3,Yes,21,5,4,2,1,1,1,1,2,1,14,4.6,Yes
1345,51,Female,Married,Finance,Controller,2,5473,0,0,0,23,No,39,4,3,4,3,4,3,5,3,2,20,3.5,No
1346,43,Female,Divorced,Sales,Sales Manager,1,3638,10,10,3,21,Yes,19,1,3,1,3,2,3,2,5,2,13,5.9,No
1347,55,Male,Divorced,Engineering,Engineering Manager,4,12649,20,16,5,25,Yes,6,3,4,3,3,4,3,4,2,1,11,3.6,No
1348,52,Non-Binary,Single,Engineering,Data Engineer,3,9967,20,12,19,24,No,4,2,4,1,3,2,2,1,6,1,22,6.3,No
1349,33,Male,Single,Finance,Accountant,1,2820,9,3,6,15,No,46,1,4,1,1,3,2,5,3,2,20,6.7,No
1350,52,Female,Married,Marketing,Growth Manager,4,8817,19,8,2,32,No,1,1,3,2,1,1,2,4,5,1,15,8.9,No
1351,35,Male,Single,Marketing,Brand Manager,1,3645,9,9,6,16,No,16,3,4,4,1,1,2,0,6,1,20,6.6,Yes
1352,36,Non-Binary,Divorced,Marketing,Content Strategist,2,5776,0,0,0,1,Yes,36,5,3,1,1,4,4,4,6,2,13,4.1,Yes
1353,59,Non-Binary,Divorced,Finance,Financial Analyst,3,9018,1,0,0,14,Yes,7,4,4,4,2,4,4,7,0,2,25,9.3,No
1354,27,Female,Single,Marketing,Marketing Analyst,4,11710,0,0,0,1,No,16,2,4,4,1,2,3,4,4,2,17,4.9,Yes
1355,52,Non-Binary,Single,Sales,Sales Manager,4,8348,24,12,11,29,No,46,4,2,4,1,4,2,1,3,0,24,5.3,Yes
1356,25,Non-Binary,Divorced,Sales,Account Executive,1,4157,2,2,1,5,No,50,2,2,2,4,4,1,0,2,2,17,7.9,No
1357,60,Non-Binary,Divorced,Finance,FP&A Manager,2,4654,7,2,3,27,No,34,1,4,1,4,1,3,0,4,3,14,6.2,No
1358,47,Non-Binary,Single,Engineering,Senior Engineer,4,9758,10,8,7,17,No,30,3,3,2,1,4,2,2,4,2,25,7.0,No
1359,43,Female,Single,Marketing,Growth Manager,3,10495,8,5,5,14,Yes,20,5,4,1,2,4,4,8,4,1,19,8.8,No
1360,34,Female,Married,Engineering,DevOps Engineer,4,8101,2,0,2,10,Yes,20,4,3,2,3,4,4,4,0,3,14,5.7,Yes
1361,28,Male,Married,Engineering,Software Engineer,2,6670,3,2,2,8,No,33,3,1,4,1,1,3,4,6,0,16,5.6,No
1362,46,Male,Single,Sales,Sales Manager,3,8425,2,0,1,14,Yes,5,1,3,3,2,4,1,5,2,2,22,5.5,No
1363,33,Male,Married,Product,Product Analyst,4,13818,11,6,8,14,Yes,6,3,4,3,2,3,3,5,2,2,24,9.0,No
1364,36,Male,Single,Marketing,Brand Manager,1,3481,0,0,0,16,No,25,5,3,2,3,2,1,7,5,1,17,4.0,No
1365,25,Non-Binary,Divorced,Engineering,Staff Engineer,3,8029,2,2,2,6,No,6,4,3,2,3,1,1,1,1,3,23,4.7,No
1366,23,Male,Single,Engineering,Data Engineer,3,8528,0,0,0,5,Yes,27,2,4,4,3,3,1,4,6,1,20,8.3,No
1367,49,Non-Binary,Married,Engineering,DevOps Engineer,3,6621,18,10,9,31,Yes,28,2,3,4,2,1,1,1,3,0,21,8.5,No
1368,40,Non-Binary,Single,Engineering,Staff Engineer,2,4702,10,9,2,12,No,28,3,4,4,4,1,1,0,0,3,11,7.6,No
1369,61,Female,Divorced,Operations,Operations Manager,1,3129,9,5,7,28,Yes,36,3,2,2,3,2,2,5,5,2,23,3.3,Yes
1370,52,Non-Binary,Divorced,Operations,IT Support,3,9643,5,5,4,8,No,43,2,1,4,2,4,3,6,2,3,22,7.3,No
1371,30,Non-Binary,Single,Finance,Accountant,2,6025,1,1,0,8,No,47,5,2,3,4,1,1,4,3,2,15,3.5,No
1372,54,Female,Single,Marketing,Marketing Analyst,5,14251,7,0,7,30,Yes,50,5,4,3,3,2,2,7,5,3,15,8.7,No
1373,25,Non-Binary,Divorced,Finance,FP&A Manager,2,5021,3,0,1,7,Yes,2,5,4,1,2,4,4,9,4,0,20,4.0,No
1374,49,Female,Married,Product,Product Manager,1,3388,11,11,3,23,Yes,49,5,2,3,1,1,1,3,5,3,11,6.0,No
1375,37,Non-Binary,Single,HR,HR Generalist,2,6757,15,1,13,16,No,3,4,4,4,1,2,3,8,2,1,21,7.9,No
1376,48,Non-Binary,Married,Product,Product Analyst,2,5229,21,5,19,26,Yes,26,3,3,4,4,4,4,5,5,2,12,8.2,No
1377,59,Female,Single,Sales,Account Executive,2,5732,8,7,7,17,Yes,4,2,3,1,2,4,2,0,1,1,24,4.3,No
1378,45,Female,Married,Marketing,Growth Manager,2,4030,14,3,3,26,No,49,1,4,1,2,3,1,6,4,2,13,9.5,No
1379,45,Female,Single,Engineering,Engineering Manager,3,9186,3,1,2,15,Yes,47,4,3,1,2,2,2,7,3,1,14,3.4,No
1380,47,Male,Single,Engineering,DevOps Engineer,4,10792,5,4,1,15,No,49,5,3,2,1,2,2,7,6,0,11,6.2,No
1381,38,Male,Divorced,Sales,Sales Rep,3,6050,1,0,1,4,Yes,41,5,4,2,2,3,3,6,5,0,13,8.8,Yes
1382,36,Female,Divorced,Sales,Account Executive,2,6258,7,1,5,17,No,25,5,1,1,4,3,3,5,2,2,22,6.1,No
1383,56,Male,Divorced,Engineering,Staff Engineer,2,5862,25,7,14,27,Yes,41,4,2,3,4,3,2,4,5,1,19,3.2,No
1384,36,Male,Divorced,Engineering,Data Engineer,3,10095,9,7,9,14,No,2,2,2,2,3,4,3,5,6,0,21,7.4,No
1385,49,Female,Single,Engineering,Staff Engineer,1,3343,13,11,10,22,No,32,4,3,1,3,4,2,2,4,2,22,5.6,No
1386,43,Female,Divorced,Operations,Operations Manager,1,3941,5,2,1,17,Yes,16,4,3,2,4,2,3,9,2,2,11,3.7,Yes
1387,40,Male,Divorced,Sales,Sales Manager,3,9504,13,5,6,20,No,14,1,2,2,1,1,2,7,1,3,21,3.5,No
1388,46,Male,Married,Marketing,Content Strategist,2,6159,21,14,6,28,No,18,5,3,2,1,4,4,0,6,0,20,9.2,Yes
1389,49,Female,Married,Sales,Sales Manager,2,4068,12,11,11,29,No,37,2,3,2,3,3,3,1,3,3,23,5.7,Yes
1390,53,Non-Binary,Single,Finance,Financial Analyst,3,10118,3,3,2,3,No,19,3,4,3,2,3,4,6,4,2,15,7.2,No
1391,57,Non-Binary,Single,HR,Recruiter,2,6312,28,1,23,38,No,22,4,3,3,1,2,4,8,6,2,22,3.8,No
1392,56,Female,Divorced,Engineering,DevOps Engineer,4,9640,16,7,14,26,No,40,2,3,3,4,2,3,0,1,1,11,3.3,No
1393,60,Non-Binary,Married,Sales,BDR,2,4795,30,20,5,39,Yes,22,2,4,2,2,1,3,6,0,1,19,5.3,Yes
1394,43,Male,Single,Engineering,DevOps Engineer,1,2923,9,6,9,24,No,26,3,3,3,4,4,1,1,3,0,13,6.8,Yes
1395,37,Non-Binary,Divorced,Finance,Financial Analyst,5,19423,12,11,5,13,No,41,5,4,4,1,1,3,1,2,1,14,7.6,No
1396,47,Male,Single,Engineering,DevOps Engineer,2,5546,0,0,0,18,Yes,22,4,2,1,1,1,1,1,1,2,23,8.0,Yes
1397,57,Female,Divorced,Product,Product Manager,4,11586,1,1,0,24,No,3,3,3,1,1,2,4,8,3,0,19,4.2,No
1398,56,Non-Binary,Divorced,Marketing,Marketing Analyst,2,5792,0,0,0,23,Yes,2,4,4,2,1,4,1,2,4,1,14,7.9,No
1399,44,Male,Single,Engineering,Senior Engineer,2,5687,5,1,0,20,No,44,1,4,3,4,4,3,8,4,2,17,3.3,Yes
1400,28,Male,Married,Product,Product Manager,2,6366,0,0,0,9,No,24,1,3,1,4,1,2,1,0,3,11,7.2,No
1401,30,Male,Single,Engineering,Software Engineer,4,8355,3,1,1,9,Yes,10,2,2,4,3,3,4,8,5,0,24,6.8,Yes
1402,58,Male,Single,Sales,BDR,3,6217,24,12,17,28,Yes,49,1,4,1,4,1,1,6,6,2,23,5.2,Yes
1403,48,Female,Single,Marketing,Marketing Analyst,2,6104,26,1,17,30,No,16,3,3,4,3,3,3,9,2,0,24,8.9,No
1404,54,Non-Binary,Divorced,Sales,Sales Manager,4,12153,1,1,0,15,No,44,5,3,3,3,1,4,4,1,2,12,5.6,No
1405,44,Male,Divorced,Marketing,Marketing Analyst,2,6990,14,14,13,26,No,41,5,3,4,4,4,1,9,6,2,14,4.2,Yes
1406,55,Female,Divorced,Product,Product Analyst,2,5408,20,12,3,20,Yes,9,4,2,4,4,4,1,1,6,3,17,8.8,Yes
1407,34,Non-Binary,Divorced,Marketing,Brand Manager,2,4382,4,4,4,16,No,44,4,3,4,1,1,4,5,3,1,24,8.7,No
1408,26,Female,Single,Sales,Sales Manager,1,2771,2,1,0,3,No,22,2,3,2,4,1,1,8,2,2,20,5.1,No
1409,25,Male,Single,Engineering,Senior Engineer,1,3526,2,0,0,7,No,8,5,3,2,4,1,3,9,6,1,15,5.1,No
1410,29,Male,Divorced,Engineering,Senior Engineer,3,10146,0,0,0,1,No,18,1,3,3,1,4,2,4,5,1,21,8.8,No
1411,56,Non-Binary,Single,Product,UI Designer,3,9403,4,2,0,18,Yes,6,2,3,1,1,1,1,0,6,3,13,5.8,No
1412,51,Female,Married,Engineering,Engineering Manager,2,6037,16,13,6,20,Yes,27,2,4,4,3,2,2,7,6,1,16,5.9,Yes
1413,34,Female,Single,HR,Recruiter,3,10045,5,0,0,8,No,17,3,3,2,2,4,2,0,2,3,17,6.6,No
1414,56,Non-Binary,Single,Product,UI Designer,3,10364,4,4,4,7,Yes,41,4,3,4,1,2,4,8,2,1,12,3.5,No
